room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
15562792,20557066,Entire home/apt,Brussel,Vorst,0,0.0,2,1.0,49.0,,50.821505,4.341386,2016-12-31 00:22:59.430153
11545604,10739618,Entire home/apt,Brussel,Elsene,38,4.5,2,0.0,59.0,,50.833644,4.357774,2016-12-31 00:22:59.409327
5244835,25167309,Entire home/apt,Brussel,Anderlecht,13,4.0,7,1.0,53.0,,50.840935,4.329744,2016-12-31 00:22:59.369094
7830273,41234924,Entire home/apt,Brussel,Brussel,21,4.0,2,1.0,43.0,,50.831527,4.357462,2016-12-31 00:22:56.987513
16197855,105785094,Entire home/apt,Brussel,Sint-Gillis,1,0.0,7,1.0,42.0,,50.8361,4.340113,2016-12-31 00:22:56.962190
15140631,96015028,Entire home/apt,Brussel,Anderlecht,6,4.0,4,1.0,48.0,,50.827676,4.308056,2016-12-31 00:22:55.491844
6517470,9139533,Entire home/apt,Brussel,Elsene,21,5.0,4,0.0,54.0,,50.821199,4.355062,2016-12-31 00:22:55.483066
14651711,20010580,Entire home/apt,Brussel,Brussel,1,0.0,4,0.0,50.0,,50.831779,4.354731,2016-12-31 00:22:55.468233
16375136,107253399,Entire home/apt,Brussel,Ukkel,1,0.0,2,1.0,48.0,,50.815775,4.34768,2016-12-31 00:22:54.602701
14101899,19321928,Entire home/apt,Brussel,Vorst,0,0.0,2,0.0,59.0,,50.827414,4.328723,2016-12-31 00:22:53.045564
11155887,58011151,Entire home/apt,Brussel,Vorst,5,5.0,2,1.0,48.0,,50.823044,4.341614,2016-12-31 00:22:53.033579
13213608,74093747,Entire home/apt,Brussel,Brussel,1,0.0,4,1.0,55.0,,50.836507,4.345125,2016-12-31 00:22:52.030541
15824704,25084362,Entire home/apt,Brussel,Ukkel,1,0.0,4,2.0,52.0,,50.804165,4.328543,2016-12-31 00:22:50.958406
7695167,13810866,Entire home/apt,Brussel,Vorst,10,4.5,3,1.0,58.0,,50.809675,4.321576,2016-12-31 00:22:49.509853
10744486,1374437,Entire home/apt,Brussel,Brussel,1,0.0,2,1.0,54.0,,50.84365,4.344179,2016-12-31 00:22:48.627095
12974689,7084022,Entire home/apt,Brussel,Sint-Gillis,6,5.0,3,2.0,54.0,,50.826872,4.339271,2016-12-31 00:22:45.827533
11697167,62160512,Entire home/apt,Brussel,Sint-Gillis,44,4.5,3,2.0,43.0,,50.828645,4.352301,2016-12-31 00:22:41.664765
13646660,46527532,Entire home/apt,Brussel,Oudergem,1,0.0,2,0.0,42.0,,50.816995,4.415602,2016-12-31 00:22:35.460143
12476384,24921279,Entire home/apt,Brussel,Watermaal-Bosvoorde,3,4.5,2,1.0,54.0,,50.793686,4.408504,2016-12-31 00:22:35.432601
5243040,27136450,Entire home/apt,Brussel,Elsene,1,0.0,2,1.0,54.0,,50.826547,4.369908,2016-12-31 00:22:34.049211
13243166,74424756,Entire home/apt,Brussel,Elsene,1,0.0,2,0.0,48.0,,50.832113,4.362566,2016-12-31 00:22:34.041783
13995944,1474043,Entire home/apt,Brussel,Ukkel,0,0.0,2,0.0,48.0,,50.789095,4.375215,2016-12-31 00:22:34.037713
13439240,17095216,Entire home/apt,Brussel,Brussel,0,0.0,2,1.0,45.0,,50.823525,4.364595,2016-12-31 00:22:34.035241
4707170,10479327,Entire home/apt,Brussel,Elsene,2,0.0,4,2.0,54.0,,50.831905,4.368899,2016-12-31 00:22:34.027588
13612414,12758823,Entire home/apt,Brussel,Ukkel,0,0.0,2,0.0,59.0,,50.813977,4.363043,2016-12-31 00:22:32.317809
13881029,513606,Entire home/apt,Brussel,Brussel,0,0.0,2,1.0,54.0,,50.822779,4.366263,2016-12-31 00:22:32.311380
10012260,27160698,Entire home/apt,Brussel,Elsene,0,0.0,2,1.0,54.0,,50.830068,4.372177,2016-12-31 00:22:32.305364
6542758,33598281,Entire home/apt,Brussel,Brussel,1,0.0,2,0.0,42.0,,50.808118,4.371953,2016-12-31 00:22:32.302198
9172488,46227550,Entire home/apt,Brussel,Elsene,8,4.5,4,1.0,54.0,,50.834239,4.371847,2016-12-31 00:22:30.886024
2077215,10615169,Entire home/apt,Brussel,Elsene,8,4.5,2,1.0,43.0,,50.834387,4.368785,2016-12-31 00:22:29.386073
4187700,4369561,Entire home/apt,Brussel,Elsene,2,0.0,2,0.0,56.0,,50.826223,4.366506,2016-12-31 00:22:29.380159
15784157,102046160,Entire home/apt,Brussel,Elsene,4,4.0,2,0.0,59.0,,50.823666,4.366363,2016-12-31 00:22:27.856622
11384912,59709795,Entire home/apt,Brussel,Elsene,4,5.0,2,1.0,54.0,,50.824141,4.383117,2016-12-31 00:22:26.517097
13014513,21512305,Entire home/apt,Brussel,Elsene,0,0.0,4,1.0,59.0,,50.821215,4.385153,2016-12-31 00:22:25.506120
15745271,66361457,Entire home/apt,Brussel,Brussel,0,0.0,3,0.0,48.0,,50.816563,4.369871,2016-12-31 00:22:25.489845
11556763,4528672,Entire home/apt,Brussel,Brussel,7,4.5,2,1.0,52.0,,50.822765,4.360964,2016-12-31 00:22:25.480088
14785128,10369211,Entire home/apt,Brussel,Elsene,2,0.0,2,1.0,53.0,,50.820341,4.362074,2016-12-31 00:22:23.419477
13447265,8099207,Entire home/apt,Brussel,Brussel,0,0.0,2,1.0,54.0,,50.818754,4.369703,2016-12-31 00:22:20.463742
10356760,53303844,Entire home/apt,Brussel,Oudergem,0,0.0,2,1.0,54.0,,50.824008,4.399742,2016-12-31 00:22:20.452450
13000127,71665672,Entire home/apt,Brussel,Brussel,9,5.0,2,1.0,43.0,,50.82407,4.360518,2016-12-31 00:22:19.336944
1463013,7833171,Entire home/apt,Brussel,Brussel,0,0.0,4,1.0,59.0,,50.805224,4.371367,2016-12-31 00:22:17.817498
10003631,31204392,Entire home/apt,Brussel,Brussel,17,4.5,4,1.0,61.0,,50.823304,4.361504,2016-12-31 00:22:17.792845
16364573,80435082,Entire home/apt,Brussel,Brussel,0,0.0,2,1.0,52.0,,50.817113,4.367644,2016-12-31 00:22:16.258455
4918742,7455749,Entire home/apt,Brussel,Oudergem,8,4.0,4,1.0,48.0,,50.820878,4.409273,2016-12-31 00:22:13.727807
8504808,8865580,Entire home/apt,Brussel,Brussel,13,4.5,3,0.0,46.0,,50.837501,4.346569,2016-12-31 00:22:07.529597
12690549,67304336,Entire home/apt,Brussel,Sint-Agatha-Berchem,7,4.5,3,1.0,54.0,,50.864665,4.304795,2016-12-31 00:22:07.515775
16235016,16454352,Entire home/apt,Brussel,Elsene,2,0.0,4,1.0,59.0,,50.817417,4.355486,2016-12-31 00:17:08.112568
8991996,46963176,Entire home/apt,Brussel,Etterbeek,20,4.5,4,2.0,52.0,,50.831812,4.388085,2016-12-31 00:17:08.108523
11831084,62918772,Entire home/apt,Brussel,Jette,28,4.5,2,1.0,42.0,,50.875507,4.332885,2016-12-31 00:17:07.598855
